Product_ID,Product_Name,Product_Category,Price,Image_URL,Details,Ingredients,Nutrition_Dict
78960254,Wegmans Lettuce Romaine Hearts, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8ea94622-97e8-4254-bae8-c83cb6bebc4f.jpeg","All natural. Resealable bag. Crisp and flavorful, Romaine Hearts add crunch and flavor to mixed green salads. Or try them on their own and pour on your favorite dressing. Our Romaine Hearts are Food You Feel Good About. Why? Because they're healthy, free of preservatives and taste great!",Romaine Lettuce.,"{'Calories': ' 10', 'Total Fat': ' 0g', 'Sodium': ' 0mg', 'Total Carbohydrate': ' 2g', 'Protein': ' 1g', 'Cholesterol': ' 0mg'}"
,,,,,,,
104097767,"Food You Feel Good About Flavorful Medley Snacking Tomatoes,  FAMILY PACK", Packaged Vegetables & Fruits,$6.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e0ad1782-41b3-4df8-b7c8-6340e29ac14e.jpeg",NA,NA,"{'Calories': ' 10', 'Total Fat': ' 0g', 'Sodium': ' 0mg', 'Total Carbohydrate': ' 2g', 'Protein': ' 1g', 'Cholesterol': ' 0mg'}"
,,,,,,,
78957417,Wegmans Organic Food You Feel Good About Baby-Cut Carrots, Packaged Vegetables & Fruits,$1.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_00db25ee-95e3-42c7-80d5-d87d5c130627.jpeg","Washed and Ready to Eat. Baby cut carrots. Heart healthy. While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like Organic Baby-Cut Carrots, part of your plan for heart healthful eating. USDA organic. Certified organic by QAI. Product of USA.",Organic Carrots.,"{'Calories': ' 35', 'Total Fat': ' 0g', 'Sodium': ' 65mg', 'Total Carbohydrate': ' 8g', 'Protein': ' 1g', 'Cholesterol': ' 0mg'}"
,,,,,,,
78961059,Wegmans Food You Feel Good About Cleaned and Cut Broccoli Florets, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cd08d28d-0b16-4d15-ac69-8f38b902fcbd.jpeg","Heart healthy. While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like broccoli florets part of your plan for heart healthful eating. Microwave right in the bag.  Time Saving: Not only are they washed and trimmed, but what an easy - and flavorful - way to add vitamins to your diet. And you can simply microwave them in the bag - no dishes to wash! Our Food You Feel Good About yellow banner is your shortcut to great-tasting, natural foods with no artificial colors, flavors or preservatives.",Broccoli.,"{'Calories': ' 30', 'Total Fat': ' 0g', 'Sodium': ' 25mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 3g', 'Cholesterol': ' 0mg'}"
,,,,,,,
78988121,Wegmans Food You Feel Good About Special Blends Sweet Kale Chopped Salad Kit, Packaged Vegetables & Fruits,$4.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_37c717a8-b762-42b3-b366-9caea3f7b377.jpeg","Includes Broccoli, Green Cabbage, Kale, Brussels Sprouts, Radicchio, Sunflower Kernels and Orange Flavored Cranberries with Wegmans Organic Coleslaw Dressing. Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives.",NA,"{'Calories': ' 30', 'Total Fat': ' 0g', 'Sodium': ' 25mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 3g', 'Cholesterol': ' 0mg'}"
,,,,,,,
78974625,Wegmans Organic Food You Feel Good About Triple Washed Spring Mix, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_dbd177f1-5ed5-4e5c-9409-54c30fdba628.jpeg","Washed and Ready to Eat.Heart healthy. While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this part of your plan for heart healthful eating. USDA organic.","Organic Tango, Organic Lolla Rosa, Organic Red Romaine, Organic Green Romaine, Organic Red Oak, Organic Green Oak, Organic Red Chard, Organic Green Chard, Organic Spinach, Organic Mizuna, Organic Radicchio, Organic Frisee, Organic Beet Greens, Organic Arugula, Organic Tatsoi, Organic Red Leaf, Organic Red Mustard, Organic Kale, Organic Collards.","{'Calories': ' 35', 'Total Fat': ' 0g', 'Sodium': ' 160mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 3g', 'Cholesterol': ' 0mg'}"
,,,,,,,
78962286,Wegmans Food You Feel Good About Fresh Triple Washed Butter Lettuce, Packaged Vegetables & Fruits,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b7488b84-84b9-4a2b-8dbe-92b4d6a4cb9e.jpeg","Washed and Ready to Eat.FYFGA:  Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives. Heart Healthy:  While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease.  Make foods like this part of your plan for heart healthful eating.",Lettuce.,"{'Calories': ' 20', 'Total Fat': ' 0g', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 2g', 'Cholesterol': ' 0mg'}"
,,,,,,,
78972461,Bag Mixed Pepper, Packaged Vegetables & Fruits,$6.39 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a4d14a0b-b572-47f0-9082-910ec76776f5.jpeg","Product of Mexico.  Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,"{'Calories': ' 20', 'Total Fat': ' 0g', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 2g', 'Cholesterol': ' 0mg'}"
,,,,,,,
78976363,"Wegmans Organic Food You Feel Good About Super Greens (Kale, Spinach, & Chard)", Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_855b3fac-40ff-41b9-a4a8-6f0f5f6939d4.jpeg","Heart Healthy: While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this, part of your plan for heart healthful eating. USDA Organic. Certified Organic by QAI. A great source of vitamins A, C, & K. Triple washed. Chosen with care - Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives. When you see ""organic"" above the banner you'll know it has also been produced in compliance with USDA organic standards. We only offer products we love - and we hope you'll love them too. If not, we'll give you your money back - The Wegmans Family.","Organic Kale, Organic Spinach, Organic Green Chard, Organic Red Chard.","{'Calories': ' 50', 'Total Fat': ' 1g', 'Sodium': ' 130mg', 'Total Carbohydrate': ' 9g', 'Protein': ' 5g', 'Cholesterol': ' 0mg'}"
,,,,,,,
78961443,Wegmans Food You Feel Good About Cleaned and Cut Triple Washed Sugar Snap Peas, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_988d140a-859d-45fb-9520-1dc03f7f8055.jpeg","Washed and Ready To Eat.  Microwave in the Bag.  While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this part of your plan for heart healthful eating. Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives.",Sugar Snap Peas.,"{'Calories': ' 40', 'Total Fat': ' 0g', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 7g', 'Protein': ' 2g', 'Cholesterol': ' 0mg'}"
,,,,,,,
79255797,Cal Organic Farms Organic Rainbow Baby Carrots, Packaged Vegetables & Fruits,$1.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a58a3fc6-6192-4a08-b247-98870422b23a.jpeg","Cut & peeled. Healthy by choice. Since 1984. Certified organic. Washed & ready to eat. USDA organic. Grown/packed/distributed by Cal-Organic Farms. Certified organic by California Certified Organic Farmers (CCOF). For more information and recipe ideas, visit our website at www.calorganicfarms.com or call 1-800-301-3101. CCOF - California Certified Organic Farmers. A family of growing companies. Produce of USA.",Organic Carrots,"{'Calories': ' 40', 'Total Fat': ' 0g', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 7g', 'Protein': ' 2g', 'Cholesterol': ' 0mg'}"
,,,,,,,
123582526,Organic Green Seedless Grapes Package, Packaged Vegetables & Fruits,$8.09 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7c0de0d7-8ff6-4f4d-84cf-cc94454aeee3.jpeg",USDA Organic.,Organic Green Seedless Grapes.,"{'Calories': ' 40', 'Total Fat': ' 0g', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 7g', 'Protein': ' 2g', 'Cholesterol': ' 0mg'}"
,,,,,,,
78991664,Wegmans 3pk Mixed Pepper, Packaged Vegetables & Fruits,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b04f3254-640b-4607-9013-d93bc7cb5e74.jpeg",NA,Peppers.,"{'Calories': ' 40', 'Total Fat': ' 0g', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 7g', 'Protein': ' 2g', 'Cholesterol': ' 0mg'}"
,,,,,,,
79116282,Gourmet Garden™ Ginger Stir-in Paste, Fresh Herbs,$5.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8a6c79a2-cab5-4ce2-aa69-cf40391434a5.jpeg","Gourmet Garden Ginger Stir-in Paste is simply fresh Ginger that has been conveniently washed and chopped for you, and packed into an easy squeezable tube. Our ginger is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Ginger can be used as a base for sweet or savory dishes, and should generally be added at the beginning of cooking. It's ideal in Asian dishes, sauces, soups, cookies & tea!","Fresh Ginger, Dextrose, Glycerin, Fructose, Sea Salt, Sodium Ascorbate (to Protect Flavor), Citric Acid, Xanthan Gum.","{'Calories': ' 5', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 35mg', 'Total Carbohydrate': ' 1g', 'Protein': ' 0g'}"
,,,,,,,
79298150,Gourmet Garden™ Lightly Dried Parsley, Fresh Herbs,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9adad43d-ac64-4e75-8d81-bbb9f9fb2274.jpeg","Gourmet Garden Lightly Dried Parsley is simply fresh parsley that has been conveniently washed and chopped for you, and packed into a handy click and stack bowl. Our parsley is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Parsley is best added at the end of your cooking and is ideal in Mediterranean dishes: pasta, dressings, soups and chicken.","Organic Parsley, Organic Canola Oil, Sea Salt, Ascorbic Acid To Protect Color.","{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
79297975,Gourmet Garden™ Lightly Dried Cilantro, Fresh Herbs,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6d531669-4ca2-4113-ac70-3fec11826ff2.jpeg","Gourmet Garden Lightly Dried Cilantro is simply fresh cilantro that has been conveniently washed and chopped for you, and packed into a handy click and stack bowl. Our Cilantro is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Cilantro is best added at the end of your cooking and is ideal in Mexican dishes: salad, tacos, rice & salsas.","Organic Cilantro, Organic Canola Oil, Sea Salt, Ascorbic Acid To Protect Color.","{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
664548480,Gourmet Garden™ Lightly Dried Basil, Fresh Herbs,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_af419d8b-46e6-4f54-8d9e-8ad414b13204.jpeg","Gourmet Garden Lightly Dried Basil is simply fresh basil that has been conveniently washed and chopped for you, and packed into a handy click and stack bowl. Our Basil is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Basil is best added at the end of your cooking and pairs perfectly with beef, bell peppers, chicken, eggs, salads, onion, pasta, tomatoes & zucchini. Keep refrigerated.","Basil, Canola Oil, Sea Salt, Ascorbic Acid To Protect Color.","{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
78987708,Garlic, Fresh Herbs,$0.73 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d071223f-08cc-4e2b-9375-25cfad8e5a27.jpeg",NA,NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
87035389,Cilantro, Fresh Herbs,$1.19 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_17c8f6ca-3ebc-4189-955a-08acb780b07b.jpeg","Distinctive, pungent flavor",NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
79021021,Ginger Root, Fresh Herbs,$1.08 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d9d04588-b017-4e99-89f1-575335c0b395.jpeg","Pungent, spicy aroma; slightly sweet flavor",NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
111526840,Wegmans Food You Feel Good About Mint, Fresh Herbs,$1.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7dc77dc4-1247-485b-8a50-c6f674b3ee14.jpeg","Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
78958237,Mint, Fresh Herbs,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_882b1da8-dfbd-48a6-a093-0bab1ab31918.jpeg",Sweet and fragrant,NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
78958445,Wegmans Food You Feel Good About Rosemary, Fresh Herbs,$1.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_edfc6946-cca5-48ef-9a68-182580662331.jpeg","Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
78958359,Organic Cilantro, Fresh Herbs,$1.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d66dcc87-ecb8-46ad-a5ba-392f2675c3e2.jpeg",Organically grown with pride and integrity. Healthy by choice. Organically grown in accordance with the California Foods Act of 1990.,NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
111527110,Wegmans Food You Feel Good About Cilantro, Fresh Herbs,$1.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b855bebe-eb6c-4ef0-bdcd-3be04a98a07a.jpeg","Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
79064933,North Shore Living Herbs Rosemary, Fresh Herbs,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c9fd6cf7-5243-4db0-bf23-dc360399f779.jpeg","Fragrant, with a mild, spicy flavor.",NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
111526839,Wegmans Food You Feel Good About Thyme, Fresh Herbs,$1.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2d765c7b-7f1e-4cb0-af7a-57cee3ecf571.jpeg","Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
107313984,Dill, Fresh Herbs,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_33a106a6-5a2b-40d3-8961-3a59708f5183.jpeg","Dill - delicate feathery leaves are used often with fish, especially salmon, and in potato and cucumber salads. Storage: Herbs that are packaged in tubs should be kept that way in the refrigerator crisper up to one week.  If buying bunches, wrap stems in damp paper towel and refrigerate in an unsealed plastic bag, or place a bouquet of herbs, stem end down, in a tall glass and fill with water until the ends are covered one inch.  Cover the top of the bouquet with a plastic bag, securing it to the glass with a rubber band.Change water every two days.",NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
79018706,Curly Parsley, Fresh Herbs,$1.99 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_831a9a6e-d94d-410d-a71e-67fd05cc2c0e.jpeg",Organically grown with pride and integrity. Healthy by choice. Organically grown in accordance with the California Foods Act of 1990.,NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
78958658,Wegmans Basil, Fresh Herbs,$4.09 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0c36e939-69e4-4c42-9cac-bb7fb7de7288.jpeg","Hydroponically Grown. Our Food You Feel Good About yellow banner is your shortcut to great-tasting, natural foods with no artificial colors, flavors preservatives.",NA,"{'Calories': ' 0', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}"
,,,,,,,
83277719,Gourmet Garden™ Garlic Stir-in Paste, Fresh Herbs,$5.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_44c3c317-3844-41d4-b54d-6dd1cc6d9236.jpeg","Gourmet Garden Garlic Stir-in Paste is simply fresh Garlic that has been conveniently washed and chopped for you, and packed into an easy squeezable tube. Our Garlic is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Garlic can be added at the beginning or end of cooking. Add early on for a sweet base, or at the end of your cooking for a more pungent flavor. Ideal in every cuisine, Garlic especially loves pastas, stir frys, marinades and bread!","Garlic, Non-gm Canola Oil, Whey (milk), Sodium Lactate, Sea Salt, Dextrose, Glycerin, Citric Acid, Calcium Chloride, Xanthan Gum.","{'Calories': ' 10', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 120mg', 'Total Carbohydrate': ' 1g', 'Protein': ' 0g'}"
,,,,,,,
79179104,Le Grand Garden Pesto, Fresh Herbs,$6.39 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0699a917-eb65-4a2f-b457-300014cdcb0f.jpeg","6 servings. Our grand garden pesto. So fresh yet so simple. Experiment! Ideal in salads, on fresh tomatoes and in an omelet! Grand products simply done! maisonlegrand.com. Recyclable where facilities exist. Product of Canada.","Herbs (parsley, Basil), Expeller-pressed Non-gmo Canola Oil, Sea Salt, Lemon Juice (concentrated And Fresh), Garlic, Lactic Acid.","{'Calories': ' 110', 'Total Fat': ' 12g', 'Cholesterol': ' 0mg', 'Sodium': ' 230mg', 'Total Carbohydrate': ' 1g', 'Protein': ' 0g'}"
,,,,,,,
79230653,Wholly Guacamole Spicy Guacamole Minis, Dips,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_75368515-ba25-457e-b988-7f41bdfa9109.jpeg","All natural. America's No. 1. 100 calorie cups. Peel it. Dip it. Squeeze it. Love it! 4 minis. How do I use thee? Let me count the ways! Number 42. Spread on a turkey sandwich. Number 36. Dip veggies or pretzels. Number 21. Dress up a salad. Number 17. Swap for mayo in chicken salad. Gluten free. For great ideas & recipes, join us at: Eatwholly.com/recipes. Twitter: At wholley. Instagram. Facebook: Wholly Guacamole. Pinterest. We welcome your comments: Eatwholly.com/contact-us. Sustainable Forestry Initiative: Certified sourcing. www.sfiprogram.org. Please recycle. Eat some! Freeze some! All natural. No preservatives. Hand-scooped. Gluten free. Kosher. Homemade taste. Great for on-the-go! Your taste buds will thank you for it! Product of Mexico.","Hass Avocado, Vinegar, Jalapeno Pepper, Dehydrated Onion, Salt, Jalapeno Powder, Dehydrated Red Bell Pepper, Granulated Garlic.","{'Calories': ' 100', 'Total Fat': ' 9g', 'Cholesterol': ' 0mg', 'Sodium': ' 200mg', 'Total Carbohydrate': ' 5g', 'Protein': ' 1g'}"
,,,,,,,
79104364,Wholly Guacamole Organic - 2 CT, Dips,$5.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_57785f9b-f2a0-40e6-92b5-caf7e95ea3e7.jpeg","All natural. America's No. 1 guacamole. Hand-scooped avocados. USDA organic. Eat some. Freeze some. 100% all natural ingredients (stuff you can pronounce) + good fats (yes, good fats!) + no preservatives or additives (we don't need 'em) + gluten free and kosher certified (quality is the key!). Fresherized for flavor. Gluten free. We welcome your comments: eatwholly.com/contact-us. You're invited to the Wholly life! Who - For the have people will party crowd. When and where - Anytime friends or family pop over. Anyplace. How - Open box. Add chips & veggies. Put on great music. Celebrate the moment. Why - Life is about spending time with people who make you think, laugh & love. RSVP - eatwholly.com. Certified Organic by Oregon Tilth. Dip. Eat. Repeat. Eat one now. Freeze one for later. Please recycle. Product of Mexico.","Organic Hass Avocados, Contains 2% Or Less Of Water, Organic Dehydrated Onion, Organic Distilled Vinegar, Salt, Organic Granulated Garlic.","{'Calories': ' 60', 'Total Fat': ' 5g', 'Cholesterol': ' 0mg', 'Sodium': ' 110mg', 'Total Carbohydrate': ' 3g', 'Protein': ' 1g'}"
,,,,,,,
79021562,Marie's Chunky Blue Cheese Dressing & Dip, Dips,$4.09 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bebc62f7-f3b0-4f08-aac6-e47027d6354b.jpeg","Only real premium ingredients. Gluten free. No preservatives. Open for inspiration. Dive in. Dunk. Drizzle. Dazzle. Get more inspiration at Facebook.com/MariesDressing. Questions or comments, call 1-800-339-1051. 100% recyclable glass.","Soybean Oil, Cultured Nonfat Buttermilk, Blue Cheese (pasteurized Milk, Cheese Cultures, Salt, Enzymes, Natamycin [mold Inhibitor]), Sour Cream (cultured Nonfat Milk, Cream), Egg Yolks, Distilled Vinegar, Contains Less Than 2% Of Spice, Garlic*, Salt, Mustard Bran, Xanthan Gum.","{'Calories': ' 160', 'Total Fat': ' 18g', 'Cholesterol': ' 15mg', 'Sodium': ' 170mg', 'Total Carbohydrate': ' 1g', 'Protein': ' 1g'}"
,,,,,,,
79199963,Marzetti Spinach Veggie Dip, Dips,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c8743964-448e-4930-a71c-ebfdfd9cbd26.jpeg",Marzetti Veggie Dip Spinach. Made with real cream. A quality product.,"Sour Cream (cream, Modified Corn Starch, Gelatin, Acetic Acid, Citric Acid, Lactic Acid, Natural And Artificial Flavor, Phosphoric Acid, Mono And Di-glycerides, Sodium Phosphate, Locust Bean And/or Xanthan Gum), Soybean Oil, Water, Distilled Vinegar, Enzyme Modified Egg Yolk, Sugar, Salt, Onion*, Spinach*, Carrots*, Modified Corn Starch, Monosodium Glutamate, Potassium Sorbate And Sodium Benzoate Added As Preservatives, Natural Flavors, Xanthan Gum, Garlic*, Disodium Inosinate, Disodium Guanylate, Calcium Disodium Edta Added To Protect Flavor, Chicken Fat.","{'Calories': ' 110', 'Total Fat': ' 12g', 'Cholesterol': ' 15mg', 'Sodium': ' 220mg', 'Total Carbohydrate': ' 2g', 'Protein': ' 1g'}"
,,,,,,,
